id,name,country,region_fullname,winary_fullname,url,bottle_url
1167811,Brunello di Montalcino,Italy,Brunello di Montalcino,Pian delle Querci,https://www.vivino.com/US-CA/en/brunello-di-montalcino/w/1167811,https://images.vivino.com/thumbs/Tf16jsCDQK-jZM-NyDZoyQ_pb_x600.png
1239926,Le Creete,Italy,Lugana,Ottella,https://www.vivino.com/US-CA/en/le-creete/w/1239926,https://images.vivino.com/thumbs/zHru0IATR3-LyTLGgrWs6w_pb_x600.png
1156767,Brunello di Montalcino,Italy,Brunello di Montalcino,Tenute Silvio Nardi,https://www.vivino.com/US-CA/en/brunello-di-montalcino/w/1156767,https://images.vivino.com/thumbs/8CO54SemTPKGz4I0FN7sIA_pb_x600.png
1084873,Piere Sauvignon Blanc,Italy,Friuli Isonzo,Vie di Romans,https://www.vivino.com/US-CA/en/piere-sauvignon-blanc/w/1084873,https://images.vivino.com/thumbs/iKJIt7WVRoOcnvtcHDRYdw_pb_x600.png
1691,Castello della Sala Pinot Nero,Italy,Umbria,Antinori,https://www.vivino.com/US-CA/en/castello-della-sala-pinot-nero/w/1691,https://images.vivino.com/thumbs/v8p_0clSRMiMOr_KBCW5fQ_pb_x600.png
15632,Chianti Classico Gran Selezione Il Picchio,Italy,Chianti Classico,Castello di Querceto,https://www.vivino.com/US-CA/en/chianti-classico-gran-selezione-il-picchio/w/15632,https://images.vivino.com/thumbs/l-Ba9TpCQYi4wC_ArT2Maw_pb_x600.png
3314645,Pulpo Albariño,Spain,Galicia,Pagos del Rey,https://www.vivino.com/US-CA/en/pulpo-albarino/w/3314645,https://images.vivino.com/thumbs/1UMmwpKcSCe-pwVrt3ABmw_pb_x600.png
1676234,Reserva Especial Regente Palo Cortado Sherry,Spain,Palo Cortado Sherry,Romate,https://www.vivino.com/US-CA/en/reserva-especial-regente-palo-cortado-sherry/w/1676234,https://images.vivino.com/thumbs/z9bf4Bc9R2K6rwTaUDj5lw_pb_x600.png
1165594,Granbazán Etiqueta Verde Albariño,Spain,Rías Baixas,Agro de Bazán,https://www.vivino.com/US-CA/en/granbazan-etiqueta-verde-albarino/w/1165594,https://images.vivino.com/thumbs/37l1_GDJS3ejT4rSN8XllA_pb_x600.png
1098967,Castelo de Medina Verdejo,Spain,Rueda,Bodegas Castelo de Medina,https://www.vivino.com/US-CA/en/castelo-de-medina-verdejo/w/1098967,https://images.vivino.com/thumbs/mxr6FfI8SXSUHj4zWeLvRQ_pb_x600.png
4544612,Oinoz Tempranillo Crianza,Spain,Rioja,Carlos Moro,https://www.vivino.com/US-CA/en/oinoz-tempranillo-crianza/w/4544612,https://images.vivino.com/thumbs/E6X682sIR9yS_n7WkuvWyw_pb_x600.png
1139124,Cepa Gavilán Crianza Ribera del Duero,Spain,Ribera del Duero,Viña Pedrosa,https://www.vivino.com/US-CA/en/cepa-gavilan-crianza-ribera-del-duero/w/1139124,https://images.vivino.com/thumbs/o3LADYk9R6uoDQPNSbS_Mw_pb_x600.png
1461505,Obispo Gascon Palo Cortado Sherry,Spain,Palo Cortado Sherry,Barbadillo,https://www.vivino.com/US-CA/en/obispo-gascon-palo-cortado-sherry/w/1461505,https://images.vivino.com/thumbs/Kekwucv-RWmg7StSp9JKTA_pb_x600.png
1468317,Finca Valdelayegua Crianza,Spain,Ribera del Duero,Pradorey,https://www.vivino.com/US-CA/en/finca-valdelayegua-crianza/w/1468317,https://images.vivino.com/thumbs/iQNwnuKcSGyOw03ihaKBcg_pb_x600.png
1207136,Crianza Rioja,Spain,Rioja,Campillo,https://www.vivino.com/US-CA/en/crianza-rioja/w/1207136,https://images.vivino.com/thumbs/R6uP-QTWRDisS7x-Rz266g_pb_x600.png
1631613,Mencía,Spain,Bierzo,Pittacum,https://www.vivino.com/US-CA/en/mencia/w/1631613,https://images.vivino.com/thumbs/aDqGeinaQounb6fJfHcDfg_pb_x600.png
1126523,Les Crestes,Spain,Priorat,Mas Doix,https://www.vivino.com/US-CA/en/les-crestes/w/1126523,https://images.vivino.com/thumbs/5PeawWLMROKiGAL7bpepxA_pb_x600.png
77130,Rioja,Spain,Rioja,Allende,https://www.vivino.com/US-CA/en/rioja/w/77130,https://images.vivino.com/thumbs/gzfPeTuLR-uKyO7X7OTDEw_pb_x600.png
50634,Albariño,Spain,Rías Baixas,Pazo Señorans,https://www.vivino.com/US-CA/en/albarino/w/50634,https://images.vivino.com/thumbs/paxZW_TxTzar8K4hFVvs7Q_pb_x600.png
1145808,Priorat GR-174,Spain,Priorat,Casa Gran del Siurana,https://www.vivino.com/US-CA/en/priorat-gr-174/w/1145808,https://images.vivino.com/thumbs/sbCP8erLT2-e--9tinHOEQ_pb_x600.png
1160155,K-Naia,Spain,Rueda,Naia,https://www.vivino.com/US-CA/en/k-naia/w/1160155,https://images.vivino.com/thumbs/4lTCHnKxTQOt2q7WGj8_bA_pb_x600.png
80821,Hidalgo Gobernador Oloroso Seco,Spain,Oloroso Sherry,Emilio Hidalgo,https://www.vivino.com/US-CA/en/hidalgo-gobernador-oloroso-seco/w/80821,https://images.vivino.com/thumbs/wtS-7bu_TSaV6xXeGHn1yA_pb_x600.png
3490,Rioja Reserva,Spain,Rioja,Marques de Vitoria,https://www.vivino.com/US-CA/en/rioja-reserva/w/3490,https://images.vivino.com/thumbs/jExxEuh4SrOrRmq32PO6SA_pb_x600.png
18002,Tête de Bélier Saint-Drézéry Rouge,France,Saint-Drézéry,Château Puech-Haut,https://www.vivino.com/US-CA/en/tete-de-belier-saint-drezery-rouge/w/18002,https://images.vivino.com/thumbs/i_3iV_nlQDWaHTBJxqyJ-g_pb_x600.png
1167880,Tortoniano Barolo,Italy,Barolo,Michele Chiarlo,https://www.vivino.com/US-CA/en/tortoniano-barolo/w/1167880,https://images.vivino.com/thumbs/r8GL--VeTOiGD0FMv90AKw_pb_x600.png
2470268,Joseph Gewürztraminer,Italy,Südtirol - Alto Adige,J. Hofstätter,https://www.vivino.com/US-CA/en/joseph-gewurztraminer/w/2470268,https://images.vivino.com/thumbs/hDiURNACS_ea1FkyL0iuSw_pb_x600.png
2402719,Talò Primitivo - Merlot,Italy,Tarantino,San Marzano,https://www.vivino.com/US-CA/en/talo-primitivo-merlot/w/2402719,https://images.vivino.com/thumbs/sVJTzssISOyxZ1ccWD1yew_pb_x600.png
1647,Solare Toscana,Italy,Toscana,Capannelle,https://www.vivino.com/US-CA/en/solare-toscana/w/1647,https://images.vivino.com/thumbs/ouDV0v2ZQJmyyfFLPdG35g_pb_x600.png
2113514,Vecchio Samperi Ventennale,Italy,Marsala,Marco de Bartoli,https://www.vivino.com/US-CA/en/vecchio-samperi-ventennale/w/2113514,https://images.vivino.com/thumbs/vHYlGKKpSZC_P38UKeGKtQ_pb_x600.png
19277,Barbaresco Riserva Ovello,Italy,Barbaresco,Produttori del Barbaresco,https://www.vivino.com/US-CA/en/barbaresco-riserva-ovello/w/19277,https://images.vivino.com/thumbs/r5JpMGyMSw-azSTAWtQOyg_pb_x600.png
1285350,Haiku,Italy,Toscana,Castello di Ama,https://www.vivino.com/US-CA/en/haiku/w/1285350,https://images.vivino.com/thumbs/dy1d4OH5QEyfSmnjhk4kzg_pb_x600.png
19280,Barbaresco Riserva Rabajà,Italy,Barbaresco,Produttori del Barbaresco,https://www.vivino.com/US-CA/en/barbaresco-riserva-rabaja/w/19280,https://images.vivino.com/thumbs/QjJDfU5EQVetMOvoxg4eaA_pb_x600.png
3946817,Aria di Caiarossa,Italy,Toscana,Caiarossa,https://www.vivino.com/US-CA/en/aria-di-caiarossa/w/3946817,https://images.vivino.com/thumbs/UyMCcn6gQryRYwzUSYio8g_pb_x600.png
1176173,Amarone della Valpolicella Case Vecie,Italy,Amarone della Valpolicella Classico,Brigaldara,https://www.vivino.com/US-CA/en/amarone-della-valpolicella-case-vecie/w/1176173,https://images.vivino.com/thumbs/LIzWx0PVQIe2Y61NFIGTEA_pb_x600.png
6780084,Collezione Famiglia Vecciano Toscana,Italy,Toscana,Barbanera,https://www.vivino.com/US-CA/en/collezione-famiglia-vecciano-toscana/w/6780084,https://images.vivino.com/thumbs/SxdoIMJ4Sh-5iBeHweONXQ_pb_x600.png
20857,Amarone della Valpolicella Classico,Italy,Amarone della Valpolicella Classico,Ca La Bionda,https://www.vivino.com/US-CA/en/amarone-della-valpolicella-classico/w/20857,https://images.vivino.com/thumbs/DeP6H0DORPKVAHO51e1uNQ_pb_x600.png
3788625,La Garnacha de Mustiguillo,Spain,El Terrerazo,Mustiguillo,https://www.vivino.com/US-CA/en/la-garnacha-de-mustiguillo/w/3788625,https://images.vivino.com/thumbs/Mz_l0LN1RumAY_fboGrN_g_pb_x600.png
1196918,Jaume Cava Brut,Spain,Cava,Codorníu,https://www.vivino.com/US-CA/en/jaume-cava-brut/w/1196918,https://images.vivino.com/thumbs/q8J3VPlBRYW789xiOOhiSw_pb_x600.png
2766217,Justina,Spain,Valencia,De Moya,https://www.vivino.com/US-CA/en/justina/w/2766217,https://images.vivino.com/thumbs/PiMJXc_CTNWgC4TMOq1Krg_pb_x600.png
4135906,Sitta Laranxa,Spain,Rías Baixas,Attis,https://www.vivino.com/US-CA/en/sitta-laranxa/w/4135906,https://images.vivino.com/thumbs/FVwog-TfRqi91HuMyyLSzQ_pb_x600.png
22141,Rioja Reserva,Spain,Rioja,Altanza,https://www.vivino.com/US-CA/en/rioja-reserva/w/22141,https://images.vivino.com/thumbs/I-0KDv6cSOG22c99XcBWfg_pb_x600.png
1100350,Rioja Bordón Reserva,Spain,Rioja,Bodegas Franco-Españolas,https://www.vivino.com/US-CA/en/rioja-bordon-reserva/w/1100350,https://images.vivino.com/thumbs/G5lMEFU8RnStLASMZzxxHA_pb_x600.png
2700140,La Miranda de Secastilla Garnacha Blanca Somontano,Spain,Somontano,Viñas del Vero,https://www.vivino.com/US-CA/en/la-miranda-de-secastilla-garnacha-blanca-somontano/w/2700140,https://images.vivino.com/thumbs/0xbQIg15R8etQs9GGEiUZw_pb_x600.png
5232095,Reserva Especial Don José Oloroso Sherry,Spain,Oloroso Sherry,Romate,https://www.vivino.com/US-CA/en/reserva-especial-don-jose-oloroso-sherry/w/5232095,https://images.vivino.com/thumbs/CZlm_H4rQ-CapyqTA3NJ2g_pb_x600.png
1134571,Jumilla Yellow Label,Spain,Jumilla,Juan Gil,https://www.vivino.com/US-CA/en/jumilla-yellow-label/w/1134571,https://images.vivino.com/thumbs/8fQImsMnTZCcQTiFvBDDTw_pb_x600.png
1194528,Cava Extremarium de Mont Marçal Reserva Brut,Spain,Cava,Mont Marçal,https://www.vivino.com/US-CA/en/cava-extremarium-de-mont-marcal-reserva-brut/w/1194528,https://images.vivino.com/thumbs/JrtnxR8PSBKYONmAuO-HWQ_pb_x600.png
2491414,Navaherreros Garnacha,Spain,Madrid,Bernabeleva,https://www.vivino.com/US-CA/en/navaherreros-garnacha/w/2491414,https://images.vivino.com/thumbs/0j4ab-u5QkaqMJyogcyLFg_pb_x600.png
1808511,Ultreia Saint Jacques Mencía,Spain,Bierzo,Raúl Pérez,https://www.vivino.com/US-CA/en/ultreia-saint-jacques-mencia/w/1808511,https://images.vivino.com/thumbs/vSh6dMXkSGqEH6DIYYFJOg_pb_x600.png
1187998,Antique Amontillado,Spain,Amontillado Sherry,Fernando de Castilla,https://www.vivino.com/US-CA/en/antique-amontillado/w/1187998,https://images.vivino.com/thumbs/nb_eJnHvTLWYND0sfA5SfA_pb_x600.png
1582526,Monteagudo Palo Cortado,Spain,Palo Cortado Sherry,Delgado Zuleta,https://www.vivino.com/US-CA/en/monteagudo-palo-cortado/w/1582526,https://images.vivino.com/thumbs/n53djDZcQIKutS9qH2LIaw_pb_x600.png
6312410,Etiqueta Amarilla,Spain,Jumilla,Juan Gil,https://www.vivino.com/US-CA/en/etiqueta-amarilla/w/6312410,https://images.vivino.com/thumbs/Tc-3DPsBSAOA6JCJHk94_w_pb_x600.png
1152838,Tinto,Spain,Castilla y León,Dehesa La Granja,https://www.vivino.com/US-CA/en/tinto/w/1152838,https://images.vivino.com/thumbs/fFmhnzDQS8eKC7gKMt4PhA_pb_x600.png
5009290,Font de la Figuera Priorat Blanco,Spain,Priorat,Clos Figueras,https://www.vivino.com/US-CA/en/font-de-la-figuera-priorat-blanco/w/5009290,https://images.vivino.com/thumbs/ueLxdNj7S5eo9fRZRyTEkA_pb_x600.png
1174345,Crianza Ribera del Duero,Spain,Ribera del Duero,Condado de Oriza,https://www.vivino.com/US-CA/en/crianza-ribera-del-duero/w/1174345,https://images.vivino.com/thumbs/A1bECF-nSe201om_4D8JBQ_pb_x600.png
1525584,Rías Baixas Albariño Lias,Spain,Rías Baixas,Martin Codax,https://www.vivino.com/US-CA/en/rias-baixas-albarino-lias/w/1525584,https://images.vivino.com/thumbs/KnwLQ6apRU2kbTBd24Oo8w_pb_x600.png
1206468,Ribera del Duero,Spain,Ribera del Duero,Venta Las Vacas,https://www.vivino.com/US-CA/en/ribera-del-duero/w/1206468,https://images.vivino.com/thumbs/AjBPshIxRMu_1UORgO53EA_pb_x600.png
3110,Margaux (Grand Cru Classé),France,Margaux,Château Rauzan-Ségla,https://www.vivino.com/US-CA/en/margaux-grand-cru-classe/w/3110,https://images.vivino.com/thumbs/Gb2ViEV1Sy6_7YsmFM9iSw_pb_x600.png
1389505,Saint-Émilion Grand Cru (Premier Grand Cru Classé),France,Saint-Émilion Grand Cru,Château Canon-La-Gaffelière,https://www.vivino.com/US-CA/en/saint-emilion-grand-cru-premier-grand-cru-classe/w/1389505,https://images.vivino.com/thumbs/Pof15E7-TdygYduO6SSZlA_pb_x600.png
20647,Chante-Alouette Hermitage Blanc,France,Hermitage,M. Chapoutier,https://www.vivino.com/US-CA/en/chante-alouette-hermitage-blanc/w/20647,https://images.vivino.com/thumbs/3ZLhpX9ISnGoGEz3o4Vyfg_pb_x600.png
13632,Château Haut-Bailly (Cru Classé de Graves),France,Pessac-Léognan,Château Haut-Bailly,https://www.vivino.com/US-CA/en/chateau-haut-bailly-cru-classe-de-graves/w/13632,https://images.vivino.com/thumbs/68WN6gYfQaW5iKZWTQNusw_pb_x600.png
18555,Pomerol,France,Pomerol,Château Gazin,https://www.vivino.com/US-CA/en/pomerol/w/18555,https://images.vivino.com/thumbs/4fTn5zJRTAWUdX9cnng2NQ_pb_x600.png
8308611,Hommage Au Pinot Noir Aÿ Champagne,France,Champagne,Henri Giraud,https://www.vivino.com/US-CA/en/hommage-au-pinot-noir-ay-champagne/w/8308611,https://images.vivino.com/thumbs/0lX5XtBFRFOSYGvs2ogMHw_pb_x600.png
74300,Blanc de Blancs Brut Champagne (Vintage),France,Champagne,Louis Roederer,https://www.vivino.com/US-CA/en/blanc-de-blancs-brut-champagne-vintage/w/74300,https://images.vivino.com/thumbs/6bkoLkFETYiS4oBFg82sng_pb_x600.png
1153488,Châteauneuf-du-Pape,France,Châteauneuf-du-Pape,Domaine de la Solitude - Famille Lancon,https://www.vivino.com/US-CA/en/chateauneuf-du-pape/w/1153488,https://images.vivino.com/thumbs/H5WlD6FaQcCzIZa8RfVrcA_pb_x600.png
1524344,Ribolla Gialla,Italy,Venezia Giulia,Damijan Podversic,https://www.vivino.com/US-CA/en/ribolla-gialla/w/1524344,https://images.vivino.com/thumbs/Lkx32ixOSSOfBdfRNdk7uw_pb_x600.png
99744,Asili Barbaresco,Italy,Barbaresco,Ca’ del Baio,https://www.vivino.com/US-CA/en/asili-barbaresco/w/99744,https://images.vivino.com/thumbs/wCbqG7SSQXix7KTs5BzzEQ_pb_x600.png
1315181,Prima Pietra,Italy,Toscana,Tenuta Prima Pietra,https://www.vivino.com/US-CA/en/prima-pietra/w/1315181,https://images.vivino.com/thumbs/fEIV28NrRMexFU-DSsSz7Q_pb_x600.png
2526510,Marina Cvetić Riserva Trebbiano,Italy,Trebbiano d'Abruzzo,Masciarelli,https://www.vivino.com/US-CA/en/marina-cvetic-riserva-trebbiano/w/2526510,https://images.vivino.com/thumbs/JeRwiSgnSoGd5OVYMZ5QiA_pb_x600.png
7426909,Vecchio Samperi Perpetuo Quarantennale,Italy,Marsala,Marco de Bartoli,https://www.vivino.com/US-CA/en/vecchio-samperi-perpetuo-quarantennale/w/7426909,https://images.vivino.com/thumbs/jIgCpfkLTtiPnu1NzcxpRA_pb_x600.png
1225789,Barolo,Italy,Barolo,Luigi Oddero,https://www.vivino.com/US-CA/en/barolo/w/1225789,https://images.vivino.com/thumbs/Z47ihShUQhyq62PjJ8961g_pb_x600.png
1135624,Villa Donoratico Bolgheri,Italy,Bolgheri,Tenuta Argentiera,https://www.vivino.com/US-CA/en/villa-donoratico-bolgheri/w/1135624,https://images.vivino.com/thumbs/VfISRWL8QqaxoNzzq-fuAg_pb_x600.png
4987008,Perlé Bianco Riserva,Italy,Trento,Ferrari,https://www.vivino.com/US-CA/en/perle-bianco-riserva-trento/w/4987008,https://images.vivino.com/thumbs/O1llXN4IQWCA9vevPNuPow_pb_x600.png
1732754,Passum Barbera d'Asti Superiore,Italy,Barbera d'Asti,Cascina Castlet,https://www.vivino.com/US-CA/en/passum-barbera-d-asti-superiore/w/1732754,https://images.vivino.com/thumbs/RgN5gANNSuiFlk66yNTzhg_pb_x600.png
6883731,Barolo Unio,Italy,Barolo,Brovia,https://www.vivino.com/US-CA/en/barolo-unio/w/6883731,https://images.vivino.com/thumbs/S_JCJEuLTkariLKo0sKg6Q_pb_x600.png
1107962,Barolo Comune di Serralunga d'Alba,Italy,Barolo,Ettore Germano,https://www.vivino.com/US-CA/en/barolo-comune-di-serralunga-d-alba/w/1107962,https://images.vivino.com/thumbs/BL2R-k38RHqZ3ziufeTEMw_pb_x600.png
1194060,Moscato di Pantelleria Kabir,Italy,Moscato di Pantelleria,Donnafugata,https://www.vivino.com/US-CA/en/moscato-di-pantelleria-kabir/w/1194060,https://images.vivino.com/thumbs/otAKWsfjTQGNxGANxQWxmw_pb_x600.png
1896450,Jerez-Xérès-Sherry Oloroso 10 RF,Spain,Jerez-Xérès-Sherry,Osborne,https://www.vivino.com/US-CA/en/jerez-xeres-sherry-oloroso-10-rf/w/1896450,https://images.vivino.com/thumbs/1o-pNQMISLeQA27rlRwxyQ_pb_x600.png
1636219,Gewürztraminer,Spain,Somontano,Enate,https://www.vivino.com/US-CA/en/gewurztraminer/w/1636219,https://images.vivino.com/thumbs/eejSSSOyTxy-2NR9yUXKuA_pb_x600.png
1739810,Gallinas & Focas,Spain,Mallorca,4 Kilos Vinícola,https://www.vivino.com/US-CA/en/gallinas-focas/w/1739810,https://images.vivino.com/thumbs/obwlT5RsSnOHwU2jpsnupQ_pb_x600.png
1504857,Gran Reserva Rioja,Spain,Rioja,Viña Bujanda,https://www.vivino.com/US-CA/en/gran-reserva-rioja/w/1504857,https://images.vivino.com/thumbs/L2zjtXR3RrSMpuiXezFfog_pb_x600.png
7895399,Crianza,Spain,Ribera del Duero,Dominio Fournier,https://www.vivino.com/US-CA/en/crianza/w/7895399,https://images.vivino.com/thumbs/s2lOuuZbRUmB4OGFPpvo_A_pb_x600.png
98813,Valtosca Syrah,Spain,Jumilla,Casa Castillo,https://www.vivino.com/US-CA/en/valtosca-syrah/w/98813,https://images.vivino.com/thumbs/wm8imofwRX62tWsUUzN2Aw_pb_x600.png
1137635,QS2,Spain,Castilla y León,Quinta Sardonia,https://www.vivino.com/US-CA/en/qs2/w/1137635,https://images.vivino.com/thumbs/jOubvCLvQXy_aF7gLALqaA_pb_x600.png
1249258,Bizkaiko Txakolina Blanco,Spain,Bizkaiko Txakolina,Doniene Gorrondona,https://www.vivino.com/US-CA/en/bizkaiko-txakolina-blanco/w/1249258,https://images.vivino.com/thumbs/FNv8Z64FTIOV4Ri9nohGaw_pb_x600.png
1139508,Cuatrocientos Crianza,Spain,Navarra,Inurrieta,https://www.vivino.com/US-CA/en/cuatrocientos-crianza/w/1139508,https://images.vivino.com/thumbs/D_qhTnoARY6ctoUsYr-gsw_pb_x600.png
7490,Muga Rosado,Spain,Rioja,Muga,https://www.vivino.com/US-CA/en/muga-rosado/w/7490,https://images.vivino.com/thumbs/z1MZLBNpS3CK99ciO3vQew_pb_x600.png
1183629,Casa Vella d'Espiells Cabernet Sauvignon,Spain,Penedès,Juvé & Camps,https://www.vivino.com/US-CA/en/casa-vella-d-espiells-cabernet-sauvignon/w/1183629,https://images.vivino.com/thumbs/MgyVCupeSHuLcGcLm9xYZQ_pb_x600.png
51664,Azul,Spain,Ribera del Queiles,Guelbenzu,https://www.vivino.com/US-CA/en/azul/w/51664,https://images.vivino.com/thumbs/kvDQZZUGRKqBJzEwOEN0Lg_pb_x600.png
1228666,Familia Rioja,Spain,Rioja,Altanza,https://www.vivino.com/US-CA/en/familia-rioja/w/1228666,https://images.vivino.com/thumbs/C-kd9CQBQtyhiAGBA6lizg_pb_x600.png
1608746,Antique Fino,Spain,Fino Sherry,Fernando de Castilla,https://www.vivino.com/US-CA/en/antique-fino/w/1608746,https://images.vivino.com/thumbs/gS8rELfQTUKgcHyVzeTuGA_pb_x600.png
2455412,Cuvée Especial Red Blend,Spain,Navarra,Pago de Cirsus,https://www.vivino.com/US-CA/en/cuvee-especial-red-blend/w/2455412,https://images.vivino.com/thumbs/tSR0eRQeS2-WK7Yp6vLkqQ_pb_x600.png
3589724,Finca el Curvado,Spain,Ribeira Sacra,Castro Candaz,https://www.vivino.com/US-CA/en/finca-el-curvado/w/3589724,https://images.vivino.com/thumbs/A_cFL1aeQueEtN2VLmD23w_pb_x600.png
1564318,G22 Blanc,Spain,Bizkaiko Txakolina,Gorka Izagirre,https://www.vivino.com/US-CA/en/g22-blanc/w/1564318,https://images.vivino.com/thumbs/2XVrz1vSQeKAQSsFsQHRnQ_pb_x600.png
2148343,Fino en Rama,Spain,Fino Sherry,Gutiérrez Colosía,https://www.vivino.com/US-CA/en/fino-en-rama/w/2148343,https://images.vivino.com/thumbs/i2S6As6zTwOnfW_I-y01GA_150x200.jpg
6121551,Lindes de Remelluri Viñedos de San Vicente,Spain,Rioja,Remelluri,https://www.vivino.com/US-CA/en/lindes-de-remelluri-vinedos-de-san-vicente-rioja/w/6121551,https://images.vivino.com/thumbs/wAnQXS5hSguNPkLLVGg-Jg_pb_x600.png
13068,Chateldon Reserva Cabernet Sauvignon,Spain,Penedès,Pinord,https://www.vivino.com/US-CA/en/chateldon-reserva-cabernet-sauvignon/w/13068,https://images.vivino.com/thumbs/YnjW-G8YRGWw_O5mzHt6xA_pb_x600.png
1191030,Grand Régnard Chablis,France,Chablis,Régnard,https://www.vivino.com/US-CA/en/grand-regnard-chablis/w/1191030,https://images.vivino.com/thumbs/nRTxzVmZT2KGJ8ehpe77xQ_pb_x600.png
1153828,Saint-Émilion Grand Cru (Premier Grand Cru Classé),France,Saint-Émilion Grand Cru,Château La Gaffelière,https://www.vivino.com/US-CA/en/saint-emilion-grand-cru-premier-grand-cru-classe/w/1153828,https://images.vivino.com/thumbs/A_0h7IWDQXOhX8Ud6VXGHQ_pb_x600.png
1169848,Gevrey-Chambertin Mes Cinq Terroirs,France,Gevrey-Chambertin,Domaine Denis Mortet,https://www.vivino.com/US-CA/en/gevrey-chambertin-mes-cinq-terroirs/w/1169848,https://images.vivino.com/thumbs/R6pHvX3wRhe6vXqou0rxoQ_pb_x600.png
79273,Saint-Julien (Grand Cru Classé),France,Saint-Julien,Château Talbot,https://www.vivino.com/US-CA/en/saint-julien-grand-cru-classe/w/79273,https://images.vivino.com/thumbs/9zhiQv6cR-SfUufc9_CK6w_pb_x600.png
97051,Saint-Julien (Grand Cru Classé),France,Saint-Julien,Château Lagrange,https://www.vivino.com/US-CA/en/saint-julien-grand-cru-classe/w/97051,https://images.vivino.com/thumbs/hUMIPR9KTVK0g0Tw8lpuOQ_pb_x600.png
3918053,Brunello di Montalcino,Italy,Brunello di Montalcino,Terre Nere Campigli Vallone,https://www.vivino.com/US-CA/en/brunello-di-montalcino/w/3918053,https://images.vivino.com/thumbs/_k4HoOTQTDmTjNVdzi3OzA_pb_x600.png
2699,San Clemente Montepulciano d'Abruzzo  Terre di Casauria Riserva,Italy,Montepulciano d'Abruzzo,Cantina Zaccagnini,https://www.vivino.com/US-CA/en/san-clemente-montepulciano-d-abruzzo-terre-di-casauria-riserva/w/2699,https://images.vivino.com/thumbs/80D2SAaaRiCSHYcUKL_dKQ_pb_x600.png
1136040,Cremes Langhe,Italy,Langhe,Gaja,https://www.vivino.com/US-CA/en/cremes-langhe/w/1136040,https://images.vivino.com/thumbs/LaSJexnbQqWI6idhRLAlPg_pb_x600.png
15018,Orion Primitivo,Italy,Salento,Li Veli,https://www.vivino.com/US-CA/en/orion-primitivo/w/15018,https://images.vivino.com/thumbs/TA1FV1QdTdGCDSb7IJfkfw_pb_x600.png
19278,Barbaresco Riserva Pajé,Italy,Barbaresco,Produttori del Barbaresco,https://www.vivino.com/US-CA/en/barbaresco-riserva-paje/w/19278,https://images.vivino.com/thumbs/FMCYjbrVRW62eBIAgPz1XA_pb_x600.png
15627,Colli Della Toscana Centrale Cignale,Italy,Colli della Toscana Centrale,Castello di Querceto,https://www.vivino.com/US-CA/en/colli-della-toscana-centrale-cignale/w/15627,https://images.vivino.com/thumbs/fV9CLxEbQZ6QF_i7j1Ud3Q_pb_x600.png
7089114,Amante Rosso Veronese (White Label),Italy,Rosso Veronese,Ca' del Sette,https://www.vivino.com/US-CA/en/amante-rosso-veronese-white-label/w/7089114,https://images.vivino.com/thumbs/mgZpT-QQQbmPqHWcE267Nw_pb_x600.png
33734,Chianti Classico Riserva,Italy,Chianti Classico,Volpaia,https://www.vivino.com/US-CA/en/chianti-classico-riserva/w/33734,https://images.vivino.com/thumbs/rBimfmZKTOehjeKBqCwAGA_pb_x600.png
1175832,Brolo del Figaretto Amarone della Valpolicella Valpantena,Italy,Amarone della Valpolicella Valpantena,Corte Figaretto,https://www.vivino.com/US-CA/en/brolo-del-figaretto-amarone-della-valpolicella-valpantena/w/1175832,https://images.vivino.com/thumbs/8jhvT4KtSRqwVCaHG-Taxg_pb_x600.png
1161541,Don Antonio Nero d'Avola (Riserva),Italy,Sicilia,Morgante,https://www.vivino.com/US-CA/en/don-antonio-nero-d-avola-riserva/w/1161541,https://images.vivino.com/thumbs/nwra5B1GRhyGx59R8t8WvQ_pb_x600.png
1313839,Manna Schweizer,Italy,Südtirol - Alto Adige,Franz Haas,https://www.vivino.com/US-CA/en/manna-schweizer/w/1313839,https://images.vivino.com/thumbs/OVqRlEZqSIq15sxdNJ89_g_pb_x600.png
1466176,Maramia Sangiovese,Italy,Emilia-Romagna,Mara,https://www.vivino.com/US-CA/en/maramia-sangiovese/w/1466176,https://images.vivino.com/thumbs/X1WEIQhcQkepDCSDP5OyUQ_pb_x600.png
1187120,Primitivo Salento Artas,Italy,Salento,Castello Monaci,https://www.vivino.com/US-CA/en/primitivo-salento-artas/w/1187120,https://images.vivino.com/thumbs/ePcem8BVQUyRHgsdh-wJLQ_pb_x600.png
1677720,Crianza,Spain,Rioja,Belezos,https://www.vivino.com/US-CA/en/crianza/w/1677720,https://images.vivino.com/thumbs/_kfLvc7zR4ycx1VhWjAwUg_pb_x600.png
2741,Limousin,Spain,Rueda,Marqués de Riscal,https://www.vivino.com/US-CA/en/limousin/w/2741,https://images.vivino.com/thumbs/pRdnqG8xTXC8lKj6vNrxhA_pb_x600.png
3662162,Gotes del Priorat,Spain,Priorat,Alfredo Arribas,https://www.vivino.com/US-CA/en/gotes-del-priorat/w/3662162,https://images.vivino.com/thumbs/WzXI2XkTS1OwlBKiaIqhcg_pb_x600.png
2324959,Táganan Tinto,Spain,Islas Canarias,Envínate,https://www.vivino.com/US-CA/en/taganan-tinto/w/2324959,https://images.vivino.com/thumbs/P3iyXnNjQImMfDjZyH_JLQ_pb_x600.png
